
------- Starting Log at: 10/09/2024, 14:00:12
This Arduino Board: Arduino Leonardo (COM4) on Port: COM4
419,1315,693,1836,51,C
421,1315,693,1836,51,C
PC: d0Old value was: 0x2
New Debug Flags (1:Main) set to: 0x0
Don't forget to (S)ave the new value!
# Sensed: Batt Remaining = 51%, 30:36, BatV Internal: 1315, BatV: 1315, Status = 0xD CHRG AC BatPres
Sending: Batt Remaining = 100%, 120:0, BatV Internal: 1315, BatV: 1315, Status = 0x104 AC FULL
Comms with PC (neg=bad): 2,3
PC: d2Old value was: 0x0
New Debug Flags (1:Main) set to: 0x2
Don't forget to (S)ave the new value!
Seconds,VBat,A2Dval,SecsLeft,%CapRemain,Ch/Dis
1760,1258,682,2340,65,D
1762,1258,682,2340,65,D
1764,1258,682,2340,65,D
1766,1263,683,612,17,C
1768,1263,683,612,17,C
1770,1263,683,612,17,C
1772,1263,683,612,17,C
1774,0,0,0,0,D
1776,0,0,0,0,D
1778,0,0,0,0,D
PC: cl01780,0,0,0,0,D
Old value was: 0
New V*100 of low voltage set to: 0
Don't forget to (S)ave the new value!
1782,0,0,0,0,D
PC: h
----Menu----

Smart UPS Emulator v0.1
Compiled at: Oct  9 2024, 13:53:07

Present Settings:
Enable reporting/Shutdown to to the PC 
   (0=No PC reporting/shutdown. 1=Enabled)
ENCn   - While in Config mode                : 0
ENRn   - While in Normal run mode            : 0
BCn    - Battery Chemistry
             0=PbAc 1=Li-Ion 2=LFP 3=AGM     : 3
TMnnnn - System design capacity in Minutes   : 60
BSn    - Bat System Volts 1=12V 2=24V 4=48V  : 1
BFnnnn - Battery Full Charge voltage  (V*100): 1380
BDnnnn - Shut Down at battery voltage (V*100): 1240
BLnn   = Host may shutdown at Low Capacity % : 5
TSnnnn - Shut down at this many minutes left : 5
CLnnnn - Calibrate low voltage point (V*100) : 0
         (Low V A2D value: 0)
CHnnnn - Calibrate high voltage point (V*100): 1326
         (High V A2D value: 695)
BYnn   - delta centi-Volts before reporting  : 2
TRnn   - Report every nn seconds             : 1
Dx     - Debug flags (in hexadecimal)        : 0x2
User Discharge Capacity Curve:
BVn,nn - Point#(0-3), Volts*100
BPn,nn - Point#(0-3), % caPacity
Z   - Restore factory defaults
ZCD - Restore compiled factory defaults
ZSF - Save Factory defaults (Factory use only)
Batt Remaining = 100%, 120:0, BatV Internal: 0, BatV: 0, Status = 0x104 AC FULL
HP - Show HID Parameters
HC - Show Capacity configs
Z  - Restore Factory Defaults
ZU - Restore User Config
#  - WDog Reset
Size of StoreEE: 373
1784,0,0,0,0,D
1786,0,0,0,0,D
1788,0,0,0,0,D
1790,0,0,0,0,D
PC: s
Saved new value(s) to EEPROM.

1792,0,0,0,0,D
PC: h
----Menu----

Smart UPS Emulator v0.1
Compiled at: Oct  9 2024, 13:53:07

Present Settings:
Enable reporting/Shutdown to to the PC 
   (0=No PC reporting/shutdown. 1=Enabled)
ENCn   - While in Config mode                : 0
ENRn   - While in Normal run mode            : 0
BCn    - Battery Chemistry
             0=PbAc 1=Li-Ion 2=LFP 3=AGM     : 3
TMnnnn - System design capacity in Minutes   : 60
BSn    - Bat System Volts 1=12V 2=24V 4=48V  : 1
BFnnnn - Battery Full Charge voltage  (V*100): 1380
BDnnnn - Shut Down at battery voltage (V*100): 1240
BLnn   = Host may shutdown at Low Capacity % : 5
TSnnnn - Shut down at this many minutes left : 5
CLnnnn - Calibrate low voltage point (V*100) : 0
         (Low V A2D value: 0)
CHnnnn - Calibrate high voltage point (V*100): 1326
         (High V A2D value: 695)
BYnn   - delta centi-Volts before reporting  : 2
TRnn   - Report every nn seconds             : 1
Dx     - Debug flags (in hexadecimal)        : 0x2
User Discharge Capacity Curve:
BVn,nn - Point#(0-3), Volts*100
BPn,nn - Point#(0-3), % caPacity
Z   - Restore factory defaults
ZCD - Restore compiled factory defaults
ZSF - Save Factory defaults (Factory use only)
Batt Remaining = 100%, 120:0, BatV Internal: 0, BatV: 0, Status = 0x104 AC FULL
HP - Show HID Parameters
HC - Show Capacity configs
Z  - Restore Factory Defaults
ZU - Restore User Config
#  - WDog Reset
Size of StoreEE: 373
1794,0,0,0,0,D
1796,0,0,0,0,D
1798,0,0,0,0,D
1800,0,0,0,0,D
1802,1301,682,1512,42,C
1804,1303,683,1512,42,C
1806,1303,683,1512,42,C
1808,1303,683,1512,42,C
1810,1303,683,1512,42,C
1812,1303,683,1512,42,C
1814,1303,683,1512,42,C
1816,1303,683,1512,42,C
1818,1303,683,1512,42,C
PC: s
Saved new value(s) to EEPROM.

1820,1303,683,1512,42,C
1822,1303,683,1512,42,C
1824,1301,682,1512,42,C
1826,1303,683,1512,42,C
1828,1303,683,1512,42,C
1830,1303,683,1512,42,C
1832,1303,683,1512,42,C
1834,1303,683,1512,42,C
1836,1301,682,1512,42,C
1838,1303,683,1512,42,C
1840,1303,683,1512,42,C
1842,1303,683,1512,42,C
