
------- Starting Log at: 10/10/2024, 14:06:30
This Arduino Board: Arduino Leonardo (COM4) on Port: COM4
USBCDCNeeded: 1
Enabled the watchdog with max countdown of 8000 milliseconds!

Seconds,VBat,A2Dval,SecsLeft,%CapRemain,Ch/Dis
5599,1298,683,648,18,D,1300
5601,1298,683,648,18,D,1300
5603,1298,683,648,18,D,1300
5605,1298,682,648,18,D,1298
5607,1298,683,648,18,D,1300
5609,1298,682,648,18,D,1298
5611,1298,682,648,18,D,1298
5613,1298,683,648,18,D,1300
5615,1298,683,648,18,D,1300
5617,1298,683,648,18,D,1300
5619,1298,683,648,18,D,1300
5621,1298,683,648,18,D,1300
5623,1298,682,648,18,D,1298
5625,1298,683,648,18,D,1300
5627,1298,682,648,18,D,1298
5629,1298,682,648,18,D,1298
5631,1298,682,648,18,D,1298
5633,1298,682,648,18,D,1298
5635,1298,682,648,18,D,1298
5637,1298,682,648,18,D,1298
5639,1298,682,648,18,D,1298
5641,1298,682,648,18,D,1298
5643,1298,682,648,18,D,1298
5645,1298,682,648,18,D,1298
5647,1298,682,648,18,D,1298
5649,1298,682,648,18,D,1298
5651,1298,682,648,18,D,1298
5653,1298,682,648,18,D,1298
5655,1298,683,648,18,D,1300
5657,1298,682,648,18,D,1298
5660,1298,682,648,18,D,1298
5662,1298,682,648,18,D,1298
5664,1298,682,648,18,D,1298
5666,1298,682,648,18,D,1298
5668,1298,682,648,18,D,1298
5670,1298,682,648,18,D,1298
5672,1298,682,648,18,D,1298
5674,1298,682,648,18,D,1298
5676,1298,682,648,18,D,1298
5678,1298,682,648,18,D,1298
5680,1298,682,648,18,D,1298
5682,1298,682,648,18,D,1298
5684,1298,682,648,18,D,1298
5686,1298,682,648,18,D,1298
5688,1298,682,648,18,D,1298
5690,1298,682,648,18,D,1298
5692,1298,682,648,18,D,1298
5694,1298,682,648,18,D,1298
5696,1298,682,648,18,D,1298
5698,1298,682,648,18,D,1298
5700,1298,682,648,18,D,1298
5702,1298,682,648,18,D,1298
5704,1298,682,648,18,D,1298
5706,1298,682,648,18,D,1298
5708,1298,682,648,18,D,1298
5710,1298,682,648,18,D,1298
5712,1298,682,648,18,D,1298
5714,1298,682,648,18,D,1298
5716,1298,682,648,18,D,1298
5718,1298,682,648,18,D,1298
5720,1298,682,648,18,D,1298
5722,1298,682,648,18,D,1298
5724,1298,682,648,18,D,1298
5726,1298,682,648,18,D,1298
5728,1298,682,648,18,D,1298
5730,1298,682,648,18,D,1298
5732,1298,682,648,18,D,1298
5734,1298,682,648,18,D,1298
5736,1298,682,648,18,D,1298
5738,1298,682,648,18,D,1298
5740,1298,682,648,18,D,1298
5742,1298,682,648,18,D,1298
5744,1298,682,648,18,D,1298
5746,1298,682,648,18,D,1298
5748,1298,682,648,18,D,1298
5750,1298,682,648,18,D,1298
5752,1298,682,648,18,D,1298
5754,1298,682,648,18,D,1298
5756,1298,682,648,18,D,1298
5758,1298,682,648,18,D,1298
5760,1298,682,648,18,D,1298
5762,1297,682,648,18,D,1298
5764,1297,682,648,18,D,1298
5766,1297,682,648,18,D,1298
5768,1296,681,648,18,D,1296
5770,1296,682,648,18,D,1298
5772,1296,682,648,18,D,1298
5774,1296,682,648,18,D,1298
5776,1296,682,648,18,D,1298
5778,1296,681,648,18,D,1296
5780,1296,682,648,18,D,1298
5782,1296,682,648,18,D,1298
5784,1296,681,648,18,D,1296
5786,1296,681,648,18,D,1296
5788,1296,682,648,18,D,1298
5790,1296,682,648,18,D,1298
5792,1296,681,648,18,D,1296
5794,1296,682,648,18,D,1298
5796,1296,681,648,18,D,1296
5798,1296,681,648,18,D,1296
5800,1296,682,648,18,D,1298
5802,1296,681,648,18,D,1296
5804,1296,681,648,18,D,1296
5806,1296,681,648,18,D,1296
5808,1296,681,648,18,D,1296
5810,1296,681,648,18,D,1296
5812,1296,681,648,18,D,1296
5814,1296,681,648,18,D,1296
5816,1296,681,648,18,D,1296
5818,1296,681,648,18,D,1296
5820,1296,681,648,18,D,1296
5822,1296,681,648,18,D,1296
5824,1296,681,648,18,D,1296
5826,1296,681,648,18,D,1296
5828,1296,681,648,18,D,1296
5830,1296,681,648,18,D,1296
5832,1296,681,648,18,D,1296
5834,1296,681,648,18,D,1296
5836,1296,682,648,18,D,1298
5838,1296,681,648,18,D,1296
5840,1296,681,648,18,D,1296
5842,1296,681,648,18,D,1296
5844,1296,681,648,18,D,1296
5846,1296,681,648,18,D,1296
5848,1296,681,648,18,D,1296
5850,1296,681,648,18,D,1296
5852,1296,681,648,18,D,1296
5854,1296,681,648,18,D,1296
5856,1296,681,648,18,D,1296
5858,1296,681,648,18,D,1296
5860,1296,681,648,18,D,1296
5862,1296,681,648,18,D,1296
5864,1296,681,648,18,D,1296
5866,1296,681,648,18,D,1296
5868,1296,681,648,18,D,1296
5870,1296,681,648,18,D,1296
5872,1296,681,648,18,D,1296
5874,1296,681,648,18,D,1296
5876,1296,681,648,18,D,1296
5878,1296,681,648,18,D,1296
5880,1296,681,648,18,D,1296
5882,1296,681,648,18,D,1296
5884,1296,681,648,18,D,1296
5886,1296,681,648,18,D,1296
5888,1296,681,648,18,D,1296
5890,1296,681,648,18,D,1296
5892,1296,681,648,18,D,1296
5894,1295,679,648,18,D,1292
5896,1295,681,648,18,D,1296
5898,1295,681,648,18,D,1296
5900,1295,681,648,18,D,1296
5902,1295,681,648,18,D,1296
5904,1295,681,648,18,D,1296
5906,1295,681,648,18,D,1296
5908,1295,681,648,18,D,1296
5910,1295,681,648,18,D,1296
5912,1295,681,648,18,D,1296
5914,1295,681,648,18,D,1296
5916,1295,681,648,18,D,1296
5918,1295,681,648,18,D,1296
5920,1295,681,648,18,D,1296
5922,1295,681,648,18,D,1296
5924,1295,681,648,18,D,1296
5926,1295,681,648,18,D,1296
5928,1295,681,648,18,D,1296
5930,1295,681,648,18,D,1296
5932,1295,681,648,18,D,1296
5934,1295,681,648,18,D,1296
5936,1295,681,648,18,D,1296
5938,1295,681,648,18,D,1296
5940,1295,681,648,18,D,1296
5942,1295,681,648,18,D,1296
5944,1295,681,648,18,D,1296
5946,1295,681,648,18,D,1296
5948,1295,681,648,18,D,1296
5950,1295,681,648,18,D,1296
5952,1295,681,648,18,D,1296
5954,1295,681,648,18,D,1296
5956,1295,681,648,18,D,1296
5958,1295,681,648,18,D,1296
5960,1295,681,648,18,D,1296
5962,1295,681,648,18,D,1296
5964,1294,680,648,18,D,1294
5966,1294,681,648,18,D,1296
5968,1294,680,648,18,D,1294
5970,1294,681,648,18,D,1296
5972,1294,680,648,18,D,1294
5974,1294,681,648,18,D,1296
5976,1294,680,648,18,D,1294
5978,1294,680,648,18,D,1294
5980,1294,680,648,18,D,1294
5982,1294,680,648,18,D,1294
5984,1294,681,648,18,D,1296
5986,1294,680,648,18,D,1294
5988,1294,680,648,18,D,1294
5990,1294,680,648,18,D,1294
5992,1294,680,648,18,D,1294
5994,1294,680,648,18,D,1294
5996,1294,680,648,18,D,1294
5998,1294,680,648,18,D,1294
6000,1294,680,648,18,D,1294
6002,1294,680,648,18,D,1294
6004,1294,680,648,18,D,1294
6006,1294,680,648,18,D,1294
6008,1294,680,648,18,D,1294
6010,1294,680,648,18,D,1294
6012,1294,680,648,18,D,1294
6014,1294,680,648,18,D,1294
6016,1294,680,648,18,D,1294
6018,1294,680,648,18,D,1294
6020,1294,680,648,18,D,1294
6022,1294,680,648,18,D,1294
6024,1294,680,648,18,D,1294
6026,1294,680,648,18,D,1294
6028,1294,680,648,18,D,1294
6030,1294,680,648,18,D,1294
6032,1294,680,648,18,D,1294
6034,1294,680,648,18,D,1294
6036,1294,680,648,18,D,1294
6038,1294,680,648,18,D,1294
6040,1294,680,648,18,D,1294
6042,1294,680,648,18,D,1294
6044,1294,680,648,18,D,1294
6046,1294,680,648,18,D,1294
6048,1294,680,648,18,D,1294
6050,1294,680,648,18,D,1294
6052,1294,680,648,18,D,1294
6054,1294,680,648,18,D,1294
6056,1294,680,648,18,D,1294
6058,1294,680,648,18,D,1294
6060,1294,680,648,18,D,1294
6062,1294,680,648,18,D,1294
6064,1294,680,648,18,D,1294
6066,1294,680,648,18,D,1294
6068,1294,680,648,18,D,1294
6070,1294,680,648,18,D,1294
6072,1294,680,648,18,D,1294
6074,1294,680,648,18,D,1294
6076,1294,680,648,18,D,1294
6078,1294,680,648,18,D,1294
6080,1294,680,648,18,D,1294
6082,1294,680,648,18,D,1294
6084,1294,680,648,18,D,1294
6086,1294,680,648,18,D,1294
6088,1294,680,648,18,D,1294
6090,1294,680,648,18,D,1294
6092,1294,680,648,18,D,1294
6094,1294,680,648,18,D,1294
6096,1294,680,648,18,D,1294
6098,1294,680,648,18,D,1294
6100,1294,680,648,18,D,1294
6102,1294,680,648,18,D,1294
6104,1294,680,648,18,D,1294
6106,1294,680,648,18,D,1294
6108,1294,680,648,18,D,1294
6110,1294,680,648,18,D,1294
6112,1294,680,648,18,D,1294
6114,1294,680,648,18,D,1294
6116,1294,680,648,18,D,1294
6118,1294,680,648,18,D,1294
6120,1294,680,648,18,D,1294
6122,1294,680,648,18,D,1294
6124,1294,680,648,18,D,1294
6126,1294,680,648,18,D,1294
6128,1294,680,648,18,D,1294
6130,1294,680,648,18,D,1294
6132,1293,679,612,17,D,1292
6134,1293,680,612,17,D,1294
6136,1292,679,612,17,D,1292
6138,1292,680,612,17,D,1294
6140,1292,680,612,17,D,1294
6142,1292,679,612,17,D,1292
6144,1292,679,612,17,D,1292
6146,1292,679,612,17,D,1292
6148,1292,679,612,17,D,1292
6150,1292,679,612,17,D,1292
6152,1292,679,612,17,D,1292
6154,1292,679,612,17,D,1292
6156,1292,679,612,17,D,1292
6158,1292,679,612,17,D,1292
6160,1292,679,612,17,D,1292
6162,1292,679,612,17,D,1292
6164,1292,679,612,17,D,1292
6166,1292,679,612,17,D,1292
6168,1292,679,612,17,D,1292
6170,1292,679,612,17,D,1292
6172,1292,679,612,17,D,1292
6174,1292,679,612,17,D,1292
6176,1292,679,612,17,D,1292
6178,1292,679,612,17,D,1292
6180,1292,679,612,17,D,1292
6182,1292,679,612,17,D,1292
6184,1292,679,612,17,D,1292
6186,1292,679,612,17,D,1292
6188,1292,679,612,17,D,1292
6190,1292,679,612,17,D,1292
6192,1292,679,612,17,D,1292
6194,1292,679,612,17,D,1292
6196,1292,679,612,17,D,1292
6198,1292,679,612,17,D,1292
6200,1292,679,612,17,D,1292
6202,1292,679,612,17,D,1292
6204,1292,679,612,17,D,1292
6206,1292,679,612,17,D,1292
6208,1292,679,612,17,D,1292
6210,1292,679,612,17,D,1292
6212,1292,679,612,17,D,1292
6214,1292,679,612,17,D,1292
6216,1292,679,612,17,D,1292
6218,1292,679,612,17,D,1292
6220,1292,679,612,17,D,1292
6222,1292,679,612,17,D,1292
6224,1292,679,612,17,D,1292
6226,1292,679,612,17,D,1292
6228,1292,679,612,17,D,1292
6230,1292,679,612,17,D,1292
6232,1292,679,612,17,D,1292
6234,1292,679,612,17,D,1292
6236,1292,679,612,17,D,1292
6238,1292,679,612,17,D,1292
6240,1292,679,612,17,D,1292
6242,1292,679,612,17,D,1292
6244,1290,677,612,17,D,1288
6246,1290,679,612,17,D,1292
6248,1290,679,612,17,D,1292
6250,1290,679,612,17,D,1292
6252,1290,679,612,17,D,1292
6254,1290,679,612,17,D,1292
6256,1290,679,612,17,D,1292
6258,1290,679,612,17,D,1292
6260,1290,679,612,17,D,1292
6262,1290,679,612,17,D,1292
6264,1290,678,612,17,D,1290
6266,1290,679,612,17,D,1292
6268,1290,678,612,17,D,1290
6270,1290,679,612,17,D,1292
6272,1290,678,612,17,D,1290
6274,1290,679,612,17,D,1292
6276,1290,679,612,17,D,1292
6278,1290,678,612,17,D,1290
6280,1290,679,612,17,D,1292
6282,1290,678,612,17,D,1290
6284,1290,678,612,17,D,1290
6286,1290,678,612,17,D,1290
6288,1290,678,612,17,D,1290
6290,1290,678,612,17,D,1290
6292,1290,678,612,17,D,1290
6294,1290,678,612,17,D,1290
6296,1290,678,612,17,D,1290
6298,1290,678,612,17,D,1290
6300,1290,678,612,17,D,1290
6302,1290,678,612,17,D,1290
6304,1290,678,612,17,D,1290
6306,1290,678,612,17,D,1290
6308,1290,678,612,17,D,1290
6310,1290,678,612,17,D,1290
6312,1290,678,612,17,D,1290
6314,1290,678,612,17,D,1290
6316,1290,678,612,17,D,1290
6318,1290,678,612,17,D,1290
6320,1290,678,612,17,D,1290
6322,1290,678,612,17,D,1290
6324,1290,678,612,17,D,1290
6326,1290,678,612,17,D,1290
6328,1290,678,612,17,D,1290
6330,1290,678,612,17,D,1290
6332,1290,678,612,17,D,1290
6334,1290,678,612,17,D,1290
6336,1290,678,612,17,D,1290
6338,1290,678,612,17,D,1290
6340,1290,678,612,17,D,1290
6342,1290,678,612,17,D,1290
6344,1290,678,612,17,D,1290
6346,1290,678,612,17,D,1290
6348,1290,678,612,17,D,1290
6350,1290,678,612,17,D,1290
6352,1290,678,612,17,D,1290
6354,1290,678,612,17,D,1290
6356,1290,678,612,17,D,1290
6358,1290,678,612,17,D,1290
6360,1290,678,612,17,D,1290
6362,1290,678,612,17,D,1290
6364,1289,677,612,17,D,1288
6366,1289,678,612,17,D,1290
6368,1289,678,612,17,D,1290
6370,1289,678,612,17,D,1290
6372,1288,678,612,17,D,1290
6374,1288,677,612,17,D,1288
6376,1288,677,612,17,D,1288
6378,1288,678,612,17,D,1290
6380,1288,677,612,17,D,1288
6382,1288,677,612,17,D,1288
6384,1288,677,612,17,D,1288
6386,1288,677,612,17,D,1288
6388,1288,677,612,17,D,1288
6390,1288,677,612,17,D,1288
6392,1288,677,612,17,D,1288
6394,1288,677,612,17,D,1288
6396,1288,677,612,17,D,1288
6398,1288,677,612,17,D,1288
6400,1288,677,612,17,D,1288
6402,1288,677,612,17,D,1288
6404,1288,677,612,17,D,1288
6406,1288,677,612,17,D,1288
6408,1288,677,612,17,D,1288
6410,1288,677,612,17,D,1288
6412,1288,677,612,17,D,1288
6414,1288,677,612,17,D,1288
6416,1288,677,612,17,D,1288
6418,1288,677,612,17,D,1288
6420,1288,677,612,17,D,1288
6422,1288,677,612,17,D,1288
6424,1288,677,612,17,D,1288
6426,1288,677,612,17,D,1288
6428,1288,677,612,17,D,1288
6430,1288,677,612,17,D,1288
6432,1288,677,612,17,D,1288
6434,1288,677,612,17,D,1288
6436,1288,677,612,17,D,1288
6438,1288,677,612,17,D,1288
6440,1288,677,612,17,D,1288
6442,1288,677,612,17,D,1288
6444,1287,677,612,17,D,1288
6446,1287,677,612,17,D,1288
6448,1287,676,612,17,D,1287
6450,1287,677,612,17,D,1288
6452,1287,677,612,17,D,1288
6454,1287,676,612,17,D,1287
6456,1287,676,612,17,D,1287
6458,1287,676,612,17,D,1287
6460,1287,676,612,17,D,1287
6462,1287,676,612,17,D,1287
6464,1287,676,612,17,D,1287
6466,1287,676,612,17,D,1287
6468,1287,676,612,17,D,1287
6470,1287,676,612,17,D,1287
6472,1287,676,612,17,D,1287
6474,1287,676,612,17,D,1287
6476,1287,676,612,17,D,1287
6478,1287,676,612,17,D,1287
6480,1287,676,612,17,D,1287
6482,1287,676,612,17,D,1287
6484,1287,676,612,17,D,1287
6486,1287,676,612,17,D,1287
6488,1287,676,612,17,D,1287
6490,1287,676,612,17,D,1287
6492,1287,676,612,17,D,1287
6494,1287,676,612,17,D,1287
6496,1287,676,612,17,D,1287
6498,1287,676,612,17,D,1287
6500,1287,676,612,17,D,1287
6502,1287,676,612,17,D,1287
6504,1287,676,612,17,D,1287
6506,1287,676,612,17,D,1287
6508,1287,676,612,17,D,1287
6510,1287,676,612,17,D,1287
6512,1287,676,612,17,D,1287
6514,1287,676,612,17,D,1287
6516,1287,676,612,17,D,1287
6518,1287,676,612,17,D,1287
6520,1287,676,612,17,D,1287
6522,1287,676,612,17,D,1287
6524,1287,676,612,17,D,1287
6526,1287,676,612,17,D,1287
6528,1287,676,612,17,D,1287
6530,1286,676,612,17,D,1287
6532,1285,675,612,17,D,1285
6534,1285,675,612,17,D,1285
6536,1285,675,612,17,D,1285
6538,1285,675,612,17,D,1285
6540,1285,675,612,17,D,1285
6542,1285,675,612,17,D,1285
6544,1285,675,612,17,D,1285
6546,1285,675,612,17,D,1285
6548,1285,675,612,17,D,1285
6550,1285,675,612,17,D,1285
6552,1285,675,612,17,D,1285
6554,1285,675,612,17,D,1285
6556,1285,675,612,17,D,1285
6558,1285,675,612,17,D,1285
6560,1285,675,612,17,D,1285
6562,1285,675,612,17,D,1285
6564,1285,675,612,17,D,1285
6566,1285,675,612,17,D,1285
6568,1285,675,612,17,D,1285
6570,1285,675,612,17,D,1285
6572,1285,675,612,17,D,1285
6574,1285,675,612,17,D,1285
6576,1285,675,612,17,D,1285
6578,1285,675,612,17,D,1285
6580,1285,675,612,17,D,1285
6582,1285,675,612,17,D,1285
6584,1285,675,612,17,D,1285
6586,1283,674,576,16,D,1283
6588,1283,675,576,16,D,1285
6590,1283,674,576,16,D,1283
6592,1283,674,576,16,D,1283
6594,1283,674,576,16,D,1283
6596,1283,674,576,16,D,1283
6598,1282,672,576,16,D,1279
6600,1282,674,576,16,D,1283
6602,1282,674,576,16,D,1283
6604,1282,674,576,16,D,1283
6606,1282,674,576,16,D,1283
6608,1282,674,576,16,D,1283
6610,1282,674,576,16,D,1283
6612,1282,674,576,16,D,1283
6614,1282,674,576,16,D,1283
6616,1282,674,576,16,D,1283
6618,1282,674,576,16,D,1283
6620,1282,674,576,16,D,1283
6622,1282,674,576,16,D,1283
6624,1282,674,576,16,D,1283
6626,1282,674,576,16,D,1283
6628,1282,674,576,16,D,1283
6631,1282,674,576,16,D,1283
6633,1281,673,576,16,D,1281
6635,1281,673,576,16,D,1281
6637,1281,674,576,16,D,1283
6639,1281,674,576,16,D,1283
6641,1281,673,576,16,D,1281
6643,1281,673,576,16,D,1281
6645,1281,673,576,16,D,1281
6647,1281,673,576,16,D,1281
6649,1281,673,576,16,D,1281
6651,1281,673,576,16,D,1281
6653,1281,673,576,16,D,1281
6655,1281,673,576,16,D,1281
6657,1281,673,576,16,D,1281
6659,1281,673,576,16,D,1281
6661,1281,673,576,16,D,1281
6663,1281,673,576,16,D,1281
6665,1281,673,576,16,D,1281
6667,1281,673,576,16,D,1281
6669,1281,673,576,16,D,1281
6671,1281,673,576,16,D,1281
6673,1281,673,576,16,D,1281
6675,1281,673,576,16,D,1281
6677,1281,673,576,16,D,1281
6679,1281,673,576,16,D,1281
6681,1281,673,576,16,D,1281
6683,1281,673,576,16,D,1281
6685,1281,673,576,16,D,1281
6687,1281,673,576,16,D,1281
6689,1280,672,576,16,D,1279
6691,1279,673,576,16,D,1281
6693,1279,673,576,16,D,1281
6695,1279,672,576,16,D,1279
6697,1279,672,576,16,D,1279
6699,1279,672,576,16,D,1279
6701,1279,672,576,16,D,1279
6703,1279,672,576,16,D,1279
6705,1279,672,576,16,D,1279
6707,1279,672,576,16,D,1279
6709,1279,672,576,16,D,1279
6711,1279,672,576,16,D,1279
6713,1279,672,576,16,D,1279
6715,1279,672,576,16,D,1279
6717,1279,672,576,16,D,1279
6719,1279,672,576,16,D,1279
6721,1279,672,576,16,D,1279
6723,1279,672,576,16,D,1279
6725,1279,672,576,16,D,1279
6727,1279,672,576,16,D,1279
6729,1279,672,576,16,D,1279
6731,1279,672,576,16,D,1279
6733,1279,672,576,16,D,1279
6735,1279,672,576,16,D,1279
6737,1279,672,576,16,D,1279
6739,1279,672,576,16,D,1279
6741,1279,672,576,16,D,1279
6743,1279,672,576,16,D,1279
6745,1279,672,576,16,D,1279
6747,1279,672,576,16,D,1279
6749,1277,671,540,15,D,1277
6751,1277,671,540,15,D,1277
6753,1277,671,540,15,D,1277
6755,1277,671,540,15,D,1277
6757,1277,671,540,15,D,1277
6759,1277,671,540,15,D,1277
6761,1277,672,540,15,D,1279
6763,1277,671,540,15,D,1277
6765,1277,671,540,15,D,1277
6767,1277,671,540,15,D,1277
6769,1277,671,540,15,D,1277
6771,1277,671,540,15,D,1277
6773,1277,671,540,15,D,1277
6775,1277,671,540,15,D,1277
6777,1277,671,540,15,D,1277
6779,1277,671,540,15,D,1277
6781,1277,671,540,15,D,1277
6783,1277,671,540,15,D,1277
6785,1277,671,540,15,D,1277
6787,1277,671,540,15,D,1277
6789,1277,671,540,15,D,1277
6791,1277,671,540,15,D,1277
6793,1277,671,540,15,D,1277
6795,1277,671,540,15,D,1277
6797,1277,671,540,15,D,1277
6799,1277,671,540,15,D,1277
6801,1277,671,540,15,D,1277
6803,1277,671,540,15,D,1277
6805,1276,671,540,15,D,1277
6807,1276,671,540,15,D,1277
6809,1275,671,540,15,D,1277
6811,1275,671,540,15,D,1277
6813,1275,670,540,15,D,1275
6815,1275,670,540,15,D,1275
6817,1275,670,540,15,D,1275
6819,1275,670,540,15,D,1275
6821,1275,670,540,15,D,1275
6823,1275,670,540,15,D,1275
6825,1275,670,540,15,D,1275
6827,1275,670,540,15,D,1275
6829,1275,670,540,15,D,1275
6831,1275,670,540,15,D,1275
6833,1275,670,540,15,D,1275
6835,1275,670,540,15,D,1275
6837,1275,670,540,15,D,1275
6839,1275,670,540,15,D,1275
6841,1275,670,540,15,D,1275
6843,1275,670,540,15,D,1275
6845,1275,670,540,15,D,1275
6847,1275,670,540,15,D,1275
6849,1275,670,540,15,D,1275
6851,1274,670,540,15,D,1275
6853,1273,670,540,15,D,1275
6855,1273,669,540,15,D,1273
6857,1273,670,540,15,D,1275
6859,1273,669,540,15,D,1273
6861,1273,669,540,15,D,1273
6863,1273,669,540,15,D,1273
6865,1273,669,540,15,D,1273
6867,1273,669,540,15,D,1273
6869,1273,669,540,15,D,1273
6871,1273,669,540,15,D,1273
6873,1273,669,540,15,D,1273
6875,1273,669,540,15,D,1273
6877,1273,669,540,15,D,1273
6879,1273,669,540,15,D,1273
6881,1273,669,540,15,D,1273
6883,1273,669,540,15,D,1273
6885,1273,669,540,15,D,1273
6887,1273,669,540,15,D,1273
6889,1273,669,540,15,D,1273
6891,1273,669,540,15,D,1273
6893,1273,669,540,15,D,1273
6895,1273,669,540,15,D,1273
6897,1273,669,540,15,D,1273
6899,1273,669,540,15,D,1273
6901,1273,669,540,15,D,1273
6903,1272,669,540,15,D,1273
6905,1272,669,540,15,D,1273
6907,1271,668,540,15,D,1271
6909,1271,668,540,15,D,1271
6911,1271,668,540,15,D,1271
6913,1271,668,540,15,D,1271
6915,1271,668,540,15,D,1271
6917,1271,668,540,15,D,1271
6919,1271,668,540,15,D,1271
6921,1271,668,540,15,D,1271
6923,1271,668,540,15,D,1271
6925,1271,668,540,15,D,1271
6927,1271,668,540,15,D,1271
6929,1271,668,540,15,D,1271
6931,1271,668,540,15,D,1271
6933,1271,668,540,15,D,1271
6935,1271,668,540,15,D,1271
6937,1270,667,540,15,D,1269
6939,1270,668,540,15,D,1271
6941,1270,668,540,15,D,1271
6943,1269,667,504,14,D,1269
6945,1269,668,504,14,D,1271
6947,1269,667,504,14,D,1269
6949,1268,667,504,14,D,1269
6951,1268,667,504,14,D,1269
6953,1268,667,504,14,D,1269
6955,1268,667,504,14,D,1269
6957,1268,667,504,14,D,1269
6959,1268,667,504,14,D,1269
6961,1268,667,504,14,D,1269
6963,1268,667,504,14,D,1269
6965,1268,667,504,14,D,1269
6967,1268,667,504,14,D,1269
6969,1268,667,504,14,D,1269
6971,1268,667,504,14,D,1269
6973,1268,667,504,14,D,1269
6975,1268,667,504,14,D,1269
6977,1268,667,504,14,D,1269
6979,1268,666,504,14,D,1268
6981,1268,666,504,14,D,1268
6983,1268,666,504,14,D,1268
6985,1268,666,504,14,D,1268
6987,1268,666,504,14,D,1268
6989,1268,666,504,14,D,1268
6991,1268,666,504,14,D,1268
6993,1268,666,504,14,D,1268
6995,1268,666,504,14,D,1268
6997,1268,666,504,14,D,1268
6999,1268,666,504,14,D,1268
7001,1268,666,504,14,D,1268
7003,1268,666,504,14,D,1268
7005,1268,666,504,14,D,1268
7007,1268,666,504,14,D,1268
7009,1268,666,504,14,D,1268
7011,1268,666,504,14,D,1268
7013,1267,666,504,14,D,1268
7015,1266,665,504,14,D,1266
7017,1266,666,504,14,D,1268
7019,1266,665,504,14,D,1266
7021,1266,665,504,14,D,1266
7023,1266,665,504,14,D,1266
7025,1266,665,504,14,D,1266
7027,1266,665,504,14,D,1266
7029,1266,665,504,14,D,1266
7031,1266,665,504,14,D,1266
7033,1266,665,504,14,D,1266
7035,1266,665,504,14,D,1266
7037,1266,665,504,14,D,1266
7039,1266,665,504,14,D,1266
7041,1266,665,504,14,D,1266
7043,1266,665,504,14,D,1266
7045,1266,665,504,14,D,1266
7047,1266,665,504,14,D,1266
7049,1266,665,504,14,D,1266
7051,1265,664,504,14,D,1264
7053,1264,665,504,14,D,1266
7055,1264,664,504,14,D,1264
7057,1264,664,504,14,D,1264
7059,1264,664,504,14,D,1264
7061,1264,664,504,14,D,1264
7063,1264,664,504,14,D,1264
7065,1264,664,504,14,D,1264
7067,1264,664,504,14,D,1264
7069,1264,664,504,14,D,1264
7071,1264,664,504,14,D,1264
7073,1264,664,504,14,D,1264
7075,1264,664,504,14,D,1264
7077,1264,664,504,14,D,1264
7079,1263,663,504,14,D,1262
7081,1262,663,504,14,D,1262
7083,1262,663,504,14,D,1262
7085,1262,663,504,14,D,1262
7087,1262,663,504,14,D,1262
7089,1262,663,504,14,D,1262
7091,1262,663,504,14,D,1262
7093,1262,663,504,14,D,1262
7095,1262,663,504,14,D,1262
7097,1262,663,504,14,D,1262
7099,1262,663,504,14,D,1262
7101,1262,663,504,14,D,1262
7103,1261,662,504,14,D,1260
7105,1261,663,504,14,D,1262
7107,1260,662,468,13,D,1260
7109,1260,662,468,13,D,1260
7111,1260,662,468,13,D,1260
7113,1260,662,468,13,D,1260
7115,1260,662,468,13,D,1260
7117,1260,662,468,13,D,1260
7119,1260,662,468,13,D,1260
7121,1260,662,468,13,D,1260
7123,1260,662,468,13,D,1260
7125,1260,662,468,13,D,1260
7127,1260,662,468,13,D,1260
7129,1260,662,468,13,D,1260
7131,1260,662,468,13,D,1260
7133,1259,661,468,13,D,1258
7135,1259,662,468,13,D,1260
7137,1259,662,468,13,D,1260
7139,1258,661,468,13,D,1258
7141,1258,661,468,13,D,1258
7143,1258,661,468,13,D,1258
7145,1258,661,468,13,D,1258
7147,1258,661,468,13,D,1258
7149,1258,661,468,13,D,1258
7151,1258,661,468,13,D,1258
7153,1258,661,468,13,D,1258
7155,1258,661,468,13,D,1258
7157,1258,661,468,13,D,1258
7159,1258,661,468,13,D,1258
7161,1258,661,468,13,D,1258
7163,1258,661,468,13,D,1258
7165,1258,661,468,13,D,1258
7167,1258,661,468,13,D,1258
7169,1258,661,468,13,D,1258
7171,1257,661,468,13,D,1258
7173,1257,661,468,13,D,1258
7175,1256,660,468,13,D,1256
7177,1256,660,468,13,D,1256
7179,1256,660,468,13,D,1256
7181,1256,660,468,13,D,1256
7183,1256,660,468,13,D,1256
7185,1256,660,468,13,D,1256
7187,1256,660,468,13,D,1256
7189,1256,660,468,13,D,1256
7191,1256,660,468,13,D,1256
7193,1256,660,468,13,D,1256
7195,1256,660,468,13,D,1256
7197,1256,660,468,13,D,1256
7199,1256,660,468,13,D,1256
7201,1256,660,468,13,D,1256
7203,1256,660,468,13,D,1256
7205,1256,660,468,13,D,1256
7207,1256,660,468,13,D,1256
7209,1256,660,468,13,D,1256
7211,1256,660,468,13,D,1256
7213,1256,660,468,13,D,1256
7215,1256,660,468,13,D,1256
7217,1256,660,468,13,D,1256
7219,1256,660,468,13,D,1256
7221,1256,660,468,13,D,1256
7223,1254,659,468,13,D,1254
7225,1254,659,468,13,D,1254
7227,1254,659,468,13,D,1254
7229,1254,659,468,13,D,1254
